"ID","Name","Description","PicturePath","Active","CreatedBy","ChangedBy","CreationDate","ChangeDate","Version","Tenant","Alias","ShortDescription","StartTime","EndTime","StartLocation","SportsCategory","MaxDistanceMeter","MaxLaps","NumberOfParticipants","StartNumberMin","StartNumberMax","TeamCount","AgeMin","AgeMax","SportsEventId","RegisterBy","AgeGroupID","AgeGroupID1","CategorySTatus","MapZoomFaktor","latitudeMapCenter","latitudeStart","longitudeMapCenter","longitudeStart","CategoryType","TimeType"
"2CB67EFC-7E7C-4C08-B3AA-6719C8699232","1,2 km Lauf","1,2 km Lauf",NULL,"1",NULL,NULL,"2021-09-04 12:41:17.204680","2021-09-24 12:41:17.204688","0",NULL,"1200-m-Lauf","1200m","2021-09-04 14:29:00.000000",NULL,"Waldbühne","Laufen","1200.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","A99EF449-363C-43C7-A87B-EBE8B36F4F06","2021-08-21 23:59:59.000000","04DB1336-7A34-4D48-9685-C9FBB2805BB8",NULL,"4","16","50.9826","50.9826","13.5388","13.5388","0","2"
"2ccc9fd7-789c-48b9-a9e0-29f689806ed3","Kirnitzschtal-Wanderung","Kirnitzschtal-Wanderung",NULL,"1",NULL,NULL,"2020-08-05 15:58:03.179635","2020-08-05 15:58:03.179641","0",NULL,"kirnitzschtal-wanderung","W 10_Sa","2020-08-08 09:50:00.000000",NULL,"Hinterhermsdorf","Wandern","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","90c3d3aa-3214-4a31-a6be-599909aad308","2020-08-04 09:00:00.000000","1e9af348-74fa-4c0d-b060-c9f686eff8e1",NULL,"4","16","50.9258955","50.9258955","14.3588375 ","14.3588375",NULL,"0"
"2ce02741-70b0-4090-b22d-bd06176defaf","2 km Lauf","2 km Lauf",NULL,"1",NULL,NULL,"2022-07-07 08:50:43.917328","2022-07-07 08:50:43.917332","0",NULL,"2-km-lauf","L 2","2022-07-10 09:00:01.000000",NULL,"Großräschen","Laufen","2000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","36e2ba7f-6aaf-4c51-a638-708c70294443","2022-07-07 23:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.5752455","51.5752455","14.0101711","14.0101711","0","1"
"2d50810a-4415-4b40-8523-2c6e55f41abc","60 km Radtour Südroute","60 km Radtour Südroute",NULL,"1",NULL,NULL,"2021-08-12 21:50:32.648858","2021-08-12 21:50:32.648863","0",NULL,"60-km-radtour-sdroute","R 60","2021-08-14 09:10:00.000000",NULL,"Bad Schandau OT Krippen","Radeln","60000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","a4b4a5f5-8fdd-49c9-ba8f-d8636a7b18b4","2021-08-11 23:59:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"0","16","50.9248821","50.9248821","14.3561968","14.3561968","0","0"
"2e55f3de-339d-4da2-b848-86668cdd6afe","20 km Radtour","20 km Radtour",NULL,"1",NULL,NULL,"2021-06-02 22:00:40.118071","2021-06-02 22:00:40.118075","0",NULL,"20-km-bradtourbbrfont-color000","R 20","0001-01-01 00:00:00.000000",NULL,"virtuell","Radeln","20000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","45a807e4-3a2c-4cd0-a02a-4a69a71f294b","2021-03-30 00:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"4","16","51.8345437","51.8345437","14.1427753","14.1427753","0","1"
"2e91c046-1ca0-4aaf-aa77-421e0c90c2c4","42,195 km Marathon-Lauf","42,195 km Marathon-Lauf",NULL,"1",NULL,NULL,"2022-04-21 08:56:30.867691","2022-04-21 08:56:30.867695","0",NULL,"42195-km-marathon-lauf","L 42","2022-04-24 10:30:03.000000",NULL,"Burg","Laufen","42195.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","6535fde0-2911-4b50-8301-deadd7c1865c","2022-04-21 23:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.8360439","51.8360439","14.1405482","14.1405482","0","1"
"2f89ae42-bcae-41aa-b477-e3e257395796","10 km Skate-Einzelzeitfahren","10 km Skate-Einzelzeitfahren",NULL,"1",NULL,NULL,"2020-07-10 14:40:23.624051","2020-07-10 14:40:23.624058","0",NULL,"10-km-skate-einzelzeitfahren","S 10","2020-07-12 14:00:00.000000",NULL,"Großräschen","Skaten","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","5048f630-000e-4105-8e94-839a584fd962","2020-07-06 00:00:00.000000","9756351e-d257-41fe-bd55-b4237702a644",NULL,"4","16","51.5749001","51.5749001","14.0116791","14.0116791","0","11"
"2fec0181-88f8-4262-82dd-cd4ef8b482ec","2 km Lauf","2 km Lauf",NULL,"1",NULL,NULL,"2021-08-21 05:57:24.096895","2021-08-21 05:57:24.096900","0",NULL,"2-km-lauf","L 2","2021-08-21 11:00:00.000000",NULL,"Hans-Fischer-Stadion Schwarzheide","Laufen","2000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","26789055-2fe0-4a98-93d8-9930597b369e","2021-08-20 23:59:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.4824744","51.4824744","13.821459","13.821459","0","1"
"306ef11a-68c8-4906-8261-b14a51a392e7","Kirnitzschtal-Walken","Kirnitzschtal-Walken",NULL,"1",NULL,NULL,"2020-08-05 15:57:55.168210","2020-08-05 15:57:55.168274","0",NULL,"kirnitzschtal-walken","Wlk 10","2020-08-08 09:50:00.000000",NULL,"Hinterhermsdorf","Walken","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","90c3d3aa-3214-4a31-a6be-599909aad308","2020-08-04 09:00:00.000000","8ad479ab-7654-4702-9b1b-7aaacc5af6ad",NULL,"4","16","50.9258955","50.9258955","14.3588375 ","14.3588375",NULL,"2"
"30737742-c667-4ded-918e-88926f737ce0","10 km Walken","10 km Walken",NULL,"1",NULL,NULL,"2022-07-07 08:50:52.375258","2022-07-07 08:50:52.375263","0",NULL,"10-km-walken","Wlk 10","2022-07-10 09:20:00.000000",NULL,"Großräschen","Walken","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","36e2ba7f-6aaf-4c51-a638-708c70294443","2022-07-07 23:00:00.000000","5a4d031d-f6c7-4ddf-b6b2-bb73684d5ddc",NULL,"4","16","51.5752455","51.5752455","14.0101711","14.0101711","0","1"
"30c9fae1-042c-4eb8-a3c7-739b6e059467","6 km Wanderung","6 km Wanderung",NULL,"1",NULL,NULL,"2021-03-07 11:54:15.721529","2021-03-07 11:54:15.721533","0",NULL,"6-km-wanderung","W 6","2021-03-01 00:00:00.000000",NULL,"virtuell","Wandern","6000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","bc3f57d0-a67e-4084-a0b6-32495a30e46e","2021-03-30 00:00:00.000000","1e9af348-74fa-4c0d-b060-c9f686eff8e1",NULL,"4","16","51.3794723","51.3794723","13.7638789","13.7638789","0","1"
"31fd5ee8-c414-448b-8f07-111aa5660389","10 km Walken","10 km Walken",NULL,"1",NULL,NULL,"2020-11-15 11:32:23.122837","2020-11-15 11:32:23.122845","0",NULL,"10-km-walken","W 10","2020-10-31 14:27:00.000000",NULL,"virtuell","Walken/ walking","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","393b5684-caaa-46fe-922c-d895019a617a","2020-11-15 14:00:00.000000","8ad479ab-7654-4702-9b1b-7aaacc5af6ad",NULL,"4","16","51.5333903","51.5333903","13.9084191","13.9084191","0","1"
"3206d608-d9e9-49fe-9c19-e0b5b7dbc804","Kirnitzschtal-Walken","Kirnitzschtal-Walken",NULL,"1",NULL,NULL,"2021-08-12 21:50:27.824797","2021-08-12 21:50:27.824823","0",NULL,"kirnitzschtal-walken","Wlk 10","2021-08-14 11:00:00.000000",NULL,"Hinterhermsdorf","Walken","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","a4b4a5f5-8fdd-49c9-ba8f-d8636a7b18b4","2021-08-11 23:59:00.000000","5a4d031d-f6c7-4ddf-b6b2-bb73684d5ddc",NULL,"4","16","50.9248821","50.9248821","14.3561968","14.3561968","0","1"
"339e5130-5ee7-4150-9ac9-1c65c622b373","6,5 km Run & Bike","6,5 km Run & Bike",NULL,"1",NULL,NULL,"2020-06-14 14:49:45.197484","2020-06-14 14:49:45.197488","0",NULL,"65-km-run-bike","RB6","2020-04-17 18:00:00.000000",NULL,"Straupitz Mühle","Radeln","6500.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b26238c9-fb2f-4825-9a61-319839359ae4","2020-06-01 17:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"1"
"342E1CEE-ADEE-4BC4-841B-95D82AD99076","1,4 km Kidslauf vor der Burg Eisenhardt","1,4 km Kidslauf vor der Burg Eisenhardt",NULL,"1",NULL,NULL,"2021-10-08 22:54:52.644935","2021-10-08 22:54:52.644942","0",NULL,"1-4-km-Kidslauf-vor-der-Burg-Eisenhardt","L 1,4","2021-10-10 10:08:00.000000",NULL,"Bad Belzig vor der Burg Eisenhardt","Laufen","1400.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","ad3eccda-172c-414e-a005-042f3c86434a","2021-10-04 23:59:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","52.1368111","52.1368111","12.5839591","12.5839591","0","1"
"354db07c-df91-4ccb-947f-4ed5033520e9","21,1 km Skaten","21,1 km Skaten",NULL,"1",NULL,NULL,"2022-07-07 08:50:42.361814","2022-07-07 08:50:42.361818","0",NULL,"211-km-skaten","S 21.1","2022-07-10 13:30:00.000000",NULL,"Großräschen","Skaten","21100.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","36e2ba7f-6aaf-4c51-a638-708c70294443","2022-07-07 23:00:00.000000","9756351e-d257-41fe-bd55-b4237702a644",NULL,"4","16","51.5752455","51.5752455","14.0101711","14.0101711","0","1"
"378fe5f2-2cbe-4774-aa33-1fc18a8d905e","21,1 km Wandern-Halbmarathon","21,1 km Wandern-Halbmarathon",NULL,"1",NULL,NULL,"2021-06-02 22:00:43.938055","2021-06-02 22:00:43.938059","0",NULL,"211-km-bwandern-halbmarathonbb","W 21,1","0001-01-01 00:00:00.000000",NULL,"virtuell","Wandern","21100.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","45a807e4-3a2c-4cd0-a02a-4a69a71f294b","2021-03-30 00:00:00.000000","1e9af348-74fa-4c0d-b060-c9f686eff8e1",NULL,"4","16","51.8345437","51.8345437","14.1427753","14.1427753","0","1"
"3878ce64-1d31-4b80-a8d4-e3f7662b7236","5 km Stand up Paddling","5 km Stand up Paddling",NULL,"1",NULL,NULL,"2020-06-14 14:49:41.661006","2020-06-14 14:49:41.661015","0",NULL,"5-km-stand-up-paddling","P 5","2020-04-17 00:00:03.000000",NULL,"Burg","Paddeln","5000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b26238c9-fb2f-4825-9a61-319839359ae4","2020-06-01 17:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"1"
"39242f86-7103-437e-a340-89bc5e841cbf","2 km Einzelzeitfahren (U7 -U11)","2 km Einzelzeitfahren (U7 -U11)",NULL,"1",NULL,NULL,"2020-09-05 20:20:49.689872","2020-09-05 20:20:49.689915","0",NULL,"2-km-einzelzeitfahren-u7--u11","R 2","2020-09-06 10:00:00.000000",NULL,"Hirschfeld","Rad-Einzelzeitfahren","2000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","1e67bc7f-9921-43e4-adc8-9596cfc6fad1","2020-09-03 23:59:59.000000","4fc820b2-17d2-4e04-a593-2de5f97dd910",NULL,"4","16","51.388647","51.388647","13.619686","13.619686","0","2"
"39427A74-D387-4C94-8F67-D18B133190ED","400 m Lauf","400 m Lauf",NULL,"1",NULL,NULL,"2020-09-04 12:41:17.204680","2020-09-24 12:41:17.204688","0",NULL,"400-m-Lauf","400m","2020-09-05 14:00:00.000000",NULL,,"Laufen","400.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","8d980f24-81cc-4012-93a6-c6e3bbe2c3b0","2020-08-21 23:59:59.000000","a1d349a3-9524-4baa-906c-87c870529a14",NULL,"4","16","50.9826","50.9826","13.5388","13.5388","0","0"
"3978afea-54bb-469b-8c77-587aea15d386","4,5 km Burger Nachtlauf, Nachtwanderung, Nachtwalken","4,5 km Burger Nachtlauf, Nachtwanderung, Nachtwalken",NULL,"1",NULL,NULL,"2022-04-21 08:56:36.465570","2022-04-21 08:56:36.465574","0",NULL,"45-km-burger-nachtlauf-nachtwa","NL","2022-04-23 20:30:00.000000",NULL,"Burg","Laufen","4500.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","6535fde0-2911-4b50-8301-deadd7c1865c","2022-04-21 23:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.8360439","51.8360439","14.1405482","14.1405482","0","0"
"3a4fc2a8-61f2-446a-a55f-913259c6d8d0","6,5 km Rad-Einzelzeitfahren","6,5 km Rad-Einzelzeitfahren",NULL,"1",NULL,NULL,"2020-06-14 14:49:22.677618","2020-06-14 14:49:22.677624","0",NULL,"65-km-rad-einzelzeitfahren","R 6 EZ","2020-04-17 16:00:00.000000",NULL,"Straupitz Mühle","Rad-Einzel","6500.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b26238c9-fb2f-4825-9a61-319839359ae4","2020-06-01 17:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"1"
"3a5eebde-fd25-413d-9fee-1f4993ff2dd0","10 km Lauf","10 km Lauf",NULL,"1",NULL,NULL,"2022-03-18 20:47:47.304708","2022-03-18 20:47:47.304713","0",NULL,"10-km-lauf","L 10","2022-03-19 11:00:00.000000",NULL,"Ortrand","Laufen","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","ff4658d1-9177-44ab-b75f-7ff5e2c50c96","2022-03-19 09:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.3798305","51.3798305","13.7669869","13.7669869","0","1"
"3a95f50a-5a59-46f7-8a84-aef56e74b96f","5 km Lauf","Laufen",NULL,"1",NULL,NULL,"2022-07-07 08:50:54.875175","2022-07-07 08:50:54.875181","0",NULL,"5 km laufen","L 5","2022-07-10 09:50:00.000000",NULL,"Großräschen","Laufen","0.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","36e2ba7f-6aaf-4c51-a638-708c70294443","2022-07-07 23:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.5752455","51.5752455","14.0101711","14.0101711","0","1"
"3afd1e11-ff2c-4cc2-b054-fb0125a002c8","3,3 km Lauf","3,3 km Lauf",NULL,"1",NULL,NULL,"2020-10-11 10:17:20.632208","2020-10-11 10:17:20.632249","0",NULL,"33-km-lauf","L 3","2020-10-11 10:15:01.000000",NULL,"Finsterwalde /Stadion","Laufen","3000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","e7122139-4951-411e-b12c-2728e8b8dd65","2020-10-10 23:59:59.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.6302984","51.6302984","13.6942506","13.6942506","0","2"
"3be27732-b829-441a-a2b6-837b203775de","6 km Lauf","6 km Lauf",NULL,"1",NULL,NULL,"2021-03-07 11:54:05.531394","2021-03-07 11:54:05.531402","0",NULL,"6-km-lauf","L 6","2021-03-01 00:00:00.000000",NULL,"virtuell","Laufen","6000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","bc3f57d0-a67e-4084-a0b6-32495a30e46e","2021-03-30 00:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","51.3794723","51.3794723","13.7638789","13.7638789","0","1"
"3c3bd322-5caf-4585-ad2c-a0d7f34de9ce","10 km Paddelboot-Wanderfahrt","10 km Paddelboot-Wanderfahrt",NULL,"1",NULL,NULL,"2020-06-14 14:49:28.326165","2020-06-14 14:49:28.326173","0",NULL,"10-km-paddelboot-wanderfahrt","P 10","2020-04-17 00:00:03.000000",NULL,"Burg","Paddeln","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b26238c9-fb2f-4825-9a61-319839359ae4","2020-06-01 17:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"1"
"3c509c14-6fb0-4ad0-a57a-76f12ce5b5b5","110 km Radtour","110 km Radtour",NULL,"1",NULL,NULL,"2021-07-08 20:22:15.364859","2021-07-08 20:22:15.364902","0",NULL,"110-km-radtour","R 110","2021-07-10 08:00:03.000000",NULL,"Großräschen","Radeln","110000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","7cf903d6-9cd3-46ae-b918-3b37673206af","2021-07-06 08:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"0","16"," 51.5752455","51.5752455","14.0101711","14.0101711","0","2"
"3c5f135e-a630-4596-a919-f9554fd19146","200 km Radmarathon","200 km Radmarathon",NULL,"1",NULL,NULL,"2020-06-14 14:49:23.379775","2020-06-14 14:49:23.379783","0",NULL,"200-km-radmarathon","R 200","2020-04-18 07:30:00.000000",NULL,"Lübben","Radeln","200000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","b26238c9-fb2f-4825-9a61-319839359ae4","2020-06-01 17:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"1"
"3cd73a2e-f479-43c2-b26e-a7014e175c19","42 km Run & Bike Marathon","42 km Run & Bike Marathon",NULL,"1",NULL,NULL,"2022-07-07 08:50:47.845886","2022-07-07 08:50:47.845890","0",NULL,"42-km-run-bike-marathon","P1 42.195","2022-07-10 07:00:00.000000",NULL,"Großräschen","run & bike ","42195.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","36e2ba7f-6aaf-4c51-a638-708c70294443","2022-07-07 23:00:00.000000","443abbb6-5cc1-4b05-b6de-8513a436124e",NULL,"4","16","51.5752455","51.5752455","14.0101711","14.0101711","0","1"
"3d57792d-5f4c-4e1d-a73b-6f8b1ae4a6a9","""Rund um den Weifberg"" Wanderung","""Rund um den Weifberg"" Wanderung",NULL,"1",NULL,NULL,"2021-08-12 21:50:29.921059","2021-08-12 21:50:29.921096","0",NULL,"rund-um-den-weifberg-wanderung","W 10_So","2021-08-15 09:30:01.000000",NULL,"Hinterhermsdorf","Wandern","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","a4b4a5f5-8fdd-49c9-ba8f-d8636a7b18b4","2021-08-11 23:59:00.000000","1e9af348-74fa-4c0d-b060-c9f686eff8e1",NULL,"0","16","50.9248821","50.9248821","14.3561968","14.3561968","0","1"
"3e822786-928f-4ff7-a64f-e0706f0980be","21,1 km Rad-Einzelzeitfahren Rundkurs","21,1 km Rad-Einzelzeitfahren Rundkurs",NULL,"1",NULL,NULL,"2020-07-10 14:40:25.672463","2020-07-10 14:40:25.672492","0",NULL,"211-km-rad-einzelzeitfahren-ru","R 21 EZF","2020-07-12 14:30:00.000000",NULL,"Großräschen","Rad-Einzel","21100.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","5048f630-000e-4105-8e94-839a584fd962","2020-07-06 00:00:00.000000","4fc820b2-17d2-4e04-a593-2de5f97dd910",NULL,"4","16","51.5749001","51.5749001","14.0116791","14.0116791","0","1"
"3f9323e6-b5ad-4252-aee3-cd7c3ae958c9","21 km Paddelboot-Halbmarathon-Wanderfahrt","21 km Paddelboot-Halbmarathon-Wanderfahrt",NULL,"1",NULL,NULL,"2022-04-21 08:56:36.189123","2022-04-21 08:56:36.189127","0",NULL,"21-km-paddelboot-halbmarathon-","P 21","2022-04-22 00:00:00.000000",NULL,"Burg Bootshaus Leineweber","Paddeln","21000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","6535fde0-2911-4b50-8301-deadd7c1865c","2022-04-21 23:00:00.000000","e64dac58-2748-4262-87d2-4ff260070f2c",NULL,"0","16","51.8360439","51.8360439","14.1405482","14.1405482","0","0"
"4075bccf-9a19-46f8-b881-7daaa59fcbb2","5 km Walking","5 km Walking",NULL,"1",NULL,NULL,"2020-08-11 16:31:23.360659","2020-08-11 16:31:23.360673","0",NULL,"5-km-walking","Wlk 5","2020-08-16 10:05:00.000000",NULL,"Hirschfeld","Walken","5000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","9cc23973-c12f-40a6-8aa4-25950d63591a","2020-08-13 23:59:59.000000","8ad479ab-7654-4702-9b1b-7aaacc5af6ad",NULL,"4","16","51.382050","51.382050","13.613771 ","13.613771",NULL,"2"
"412cce19-d1e5-4245-a7bb-be2108cd6322","3 km Weinbergwanderung & Weinproben Freitag","3 km Weinbergwanderung & Weinproben Freitag",NULL,"1",NULL,NULL,"2021-07-08 20:22:26.042534","2021-07-08 20:22:26.042538","0",NULL,"3-km-weinbergwanderung-weinpro","Wein_1","2021-07-09 20:00:00.000000",NULL,"Großräschen","Wandern","3000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","7cf903d6-9cd3-46ae-b918-3b37673206af","2021-07-06 08:00:00.000000","1e9af348-74fa-4c0d-b060-c9f686eff8e1",NULL,"0","16"," 51.5752455","51.5752455","14.0101711","14.0101711","0","2"
"419567d3-b50a-4f83-96a8-70497805a592","Lauf ""Rund um den Weifberg""","Lauf ""Rund um den Weifberg""",NULL,"1",NULL,NULL,"2020-08-05 15:58:01.719902","2020-08-05 15:58:01.719911","0",NULL,"lauf-rund-um-den-weifberg","L 10_So","2020-08-09 09:30:01.000000",NULL,"Hinterhermsdorf","Laufen","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","90c3d3aa-3214-4a31-a6be-599909aad308","2020-08-04 09:00:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","50.9258955","50.9258955","14.3588375 ","14.3588375",NULL,"2"
"41ad1855-2ebb-4025-867d-9eaf184002cf","110 km Radtour","110 km Radtour",NULL,"1",NULL,NULL,"2022-07-07 08:50:38.609246","2022-07-07 08:50:38.609250","0",NULL,"110-km-radtour","R 110","2022-07-09 08:30:03.000000",NULL,"Großräschen","Radeln","110000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","36e2ba7f-6aaf-4c51-a638-708c70294443","2022-07-07 23:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"4","16","51.5752455","51.5752455","14.0101711","14.0101711","0","0"
"42242B72-6587-488E-A279-85A8DA30B3FF","21 km Lauf","21 km Lauf",NULL,"1",NULL,NULL,"2020-09-04 12:41:17.204680","2020-09-24 12:41:17.204688","0",NULL,"21-km-Lauf","21000m","2020-09-05 14:10:00.000000",NULL,"Waldbühne","Laufen","21000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","8d980f24-81cc-4012-93a6-c6e3bbe2c3b0","2020-08-21 23:59:59.000000","39eccecf-9e86-4e08-90d8-ec90f7679153",NULL,"4","16","50.9826","50.9826","13.5388","13.5388","0","2"
"42277004-8e45-4e80-9520-882149a4641d","400m Sparkassen Bambinilauf","400m auf",NULL,"1",NULL,NULL,"2021-09-04 12:41:17.204680","2021-09-24 12:41:17.204688","0",NULL,"400m-Lauf","400m","2021-09-18 11:00:00.303000",NULL,"Stadion","Laufen","400.000000000000000000000000000000","0","0","0","0",NULL,"1","150","3cf19781-a4ba-4c38-99f1-a710225a44f4","2021-09-18 23:59:59.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","50.9072107","50.9072107","13.3178501","13.3178501","0","1"
"42ab0da2-46ab-425f-897a-c4a2adeb555e","10 km Walken","10 km Walken",NULL,"1",NULL,NULL,"2021-08-21 05:57:23.248843","2021-08-21 05:57:23.248850","0",NULL,"10-km-walken","W 10","2021-08-21 10:02:00.000000",NULL,"Hans-Fischer-Stadion Schwarzheide","Walken","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","26789055-2fe0-4a98-93d8-9930597b369e","2021-08-20 23:59:00.000000","5a4d031d-f6c7-4ddf-b6b2-bb73684d5ddc",NULL,"4","16","51.4824744","51.4824744","13.821459","13.821459","0","1"
"42b657d4-db02-4916-9cfb-ca608c066d6e","10 km Walken/Nordic Walken","10 km Walken/Nordic Walken",NULL,"1",NULL,NULL,"2021-07-08 20:22:29.853197","2021-07-08 20:22:29.853205","0",NULL,"10-km-walkennordic-walken","Wlk 10","2021-07-11 09:00:00.000000",NULL,"Großräschen","Walken","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","7cf903d6-9cd3-46ae-b918-3b37673206af","2021-07-06 08:00:00.000000","8ad479ab-7654-4702-9b1b-7aaacc5af6ad",NULL,"4","16"," 51.5752455","51.5752455","14.0101711","14.0101711","0","2"
"47113de0-7dcb-4bb3-903e-ffe2ab54c9f1","42 km Paddelboot-Marathon-Wanderfahrt","42 km Paddelboot-Marathon-Wanderfahrt",NULL,"1",NULL,NULL,"2021-06-02 22:00:39.418684","2021-06-02 22:00:39.418688","0",NULL,"42-km-bpaddelboot-marathon-wan","P 42","0001-01-01 00:00:00.000000",NULL,"virtuell","Paddeln","42000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","45a807e4-3a2c-4cd0-a02a-4a69a71f294b","2021-03-30 00:00:00.000000","3fe2b034-3e77-410e-a4d5-ea44b72e62df",NULL,"4","16","51.8345437","51.8345437","14.1427753","14.1427753","0","1"
"47f77193-a447-427f-99c0-6798456e2625","42 km Stand up Paddling Marathon","42 km Stand up Paddling Marathon",NULL,"1",NULL,NULL,"2022-04-21 08:56:38.434558","2022-04-21 08:56:38.434561","0",NULL,"42-km-stand-up-paddling-marath","P 42","2022-04-22 00:00:00.000000",NULL,"Burg","Paddeln","42000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","6535fde0-2911-4b50-8301-deadd7c1865c","2022-04-21 23:00:00.000000","e64dac58-2748-4262-87d2-4ff260070f2c",NULL,"0","16","51.8360439","51.8360439","14.1405482","14.1405482","0","0"
"48731676-193c-425d-962c-35352609d493","10 km Walken","10 km Walken",NULL,"1",NULL,NULL,"2021-06-02 22:00:35.210827","2021-06-02 22:00:35.210845","0",NULL,"10-km-bwalkenbbrfont-color0000","Wlk 10","0001-01-01 00:00:00.000000",NULL,"virtuell","Walken","10000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","45a807e4-3a2c-4cd0-a02a-4a69a71f294b","2021-03-30 00:00:00.000000","8ad479ab-7654-4702-9b1b-7aaacc5af6ad",NULL,"4","16","51.8345437","51.8345437","14.1427753","14.1427753","0","1"
"49144c73-0b34-4bb2-b763-58ca4c5a45db","Nationalpark-Lauf","Nationalpark-Lauf",NULL,"1",NULL,NULL,"2021-08-12 21:50:28.721455","2021-08-12 21:50:28.721479","0",NULL,"nationalpark-lauf","L 30","2021-08-14 08:00:02.000000",NULL,"Hinterhermsdorf","Laufen","30000.000000000000000000000000000000",NULL,NULL,"0","0",NULL,"1","150","a4b4a5f5-8fdd-49c9-ba8f-d8636a7b18b4","2021-08-11 23:59:00.000000","4e47221a-2ad9-47f7-993e-16d6557641c4",NULL,"4","16","50.9248821","50.9248821","14.3561968","14.3561968","0","1"
